(327,1,530,12.7(12),1550,2,0,2021-01-09',1144,'Almacen','3','2','')
(328,1,530,12.7(12),1545,2,0,2021-01-09',1144,'Almacen','3','2','')
(329,1,530,12.7(12),1575,2,0,2021-01-09',1144,'Almacen','3','2','')
(330,1,530,12.7(12),1510,2,0,2021-01-09',1144,'Almacen','3','2','')
(331,1,600,12.7(12),1520,2,0,2021-01-09',1144,'Almacen','3','2','')
(332,1,600,12.7(12),1545,2,1,2021-01-09',1144,'Almacen','3','2','')
(333,1,600,12.7(12),1540,2,0,2021-01-09',1144,'Almacen','2','3','')
(334,1,600,12.7(12),1500,2,0,2021-01-09',1144,'Almacen','2','3','')
(335,1,600,12.7(12),1515,2,0,2021-01-09',1144,'Almacen','2','3','')
(336,1,530,8(19),1520,2,0,2021-01-09',0,'Almacen','2','3','')
(337,1,600,12.7(12),1520,2,0,2021-01-09',1144,'Almacen','2','3','')
(338,1,600,12.7(12),1505,2,0,2021-01-09',1144,'Almacen','2','3','')
(339,1,600,12.7(12),1505,2,0,2021-01-09',1144,'Almacen','2','3','')
(340,1,600,12.7(12),1520,2,0,2021-01-09',1144,'Almacen','2','3','')
(341,1,600,12.7(12),1520,2,0,2021-01-09',1144,'Almacen','2','3','')
(342,1,600,12.7(12),1515,2,0,2021-01-09',1144,'Almacen','2','3','')
(343,1,600,12.7(12),1505,2,0,2021-01-09',1144,'Almacen','2','3','')
(344,1,600,12.7(12),1505,2,0,2021-01-10',1144,'Almacen','4','1','')
(345,1,600,12.7(12),1500,2,0,2021-01-10',1144,'Almacen','4','1','')
(346,1,600,12.7(12),1500,2,0,2021-01-10',1144,'Almacen','4','1','')
(347,1,600,12.7(12),1450,2,0,2021-01-10',1144,'Almacen','4','1','')
(348,1,600,12.7(12),1370,2,0,2021-01-10',1144,'Almacen','4','1','')
(349,1,600,12.7(12),1490,2,0,2021-01-10',1144,'Almacen','4','1','')
(350,1,600,12.7(12),1515,2,0,2021-01-10',1144,'Almacen','4','1','')
(351,1,600,12.7(6),760,2,1,2021-01-10',1144,'Almacen','4','1','')
(352,1,600,12.7(6),740,2,1,2021-01-10',1144,'Almacen','4','1','')
